Title: High-Resolution Spectroscopic Study of Extremely Metal-Poor Star 
       Candidates from the SkyMapper Survey
Authors: Jacobson H.R., Keller S., Frebel A., Casey A.R., Asplund M., 
         Bessell M.S., Da Costa G.S., Lind K., Marino A.F., Norris J.E., 
         Pena J.M., Schmidt B.P., Tisserand P., Walsh J.M., Yong D., Yu Q. 
Table: Equivalenth Width Measurements
================================================================================
Byte-by-byte Description of file: apj512602t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label    Explanations
--------------------------------------------------------------------------------
   1- 24 A24    ---      ID       Star identifier
  26- 33 F8.3   0.1nm    Wave     Wavelength
  35- 38 F4.1   ---      Species  Species numeric identifier (1)
  40- 44 F5.3   eV       ExPot    Excitation potential
  46- 52 F7.3   [-]      log(gf)  Log oscillator strength
  54- 58 F5.1   10-13m   EW       ? Equivalent width
      60 A1     ---    f_EW       [s] Flag on EW (2)
  62- 66 F5.2   [-]      logX     Log number abundance
--------------------------------------------------------------------------------
Note (1): In the format XX.Y where XX is the atomic number and Y is the 
          ionization level.
Note (2):
    s = Absorption feature analyzed via spectrum synthesis.
--------------------------------------------------------------------------------
SMSS~J175738.37-454823.5 5586.756 26.0 3.370  -0.144  89.7    4.99  
SMSS~J175738.37-454823.5 5588.760 20.0 2.520   0.210  71.1    4.19  
SMSS~J175738.37-454823.5 5590.120 20.0 2.520  -0.571  26.0    4.18  
SMSS~J175738.37-454823.5 5594.468 20.0 2.520   0.097  66.5    4.22  
SMSS~J175738.37-454823.5 5598.487 20.0 2.520  -0.087  56.5    4.25  
SMSS~J175738.37-454823.5 5601.285 20.0 2.530  -0.523  28.1    4.18  
SMSS~J175738.37-454823.5 5615.644 26.0 3.330   0.050  99.0    4.91  
SMSS~J175738.37-454823.5 5624.542 26.0 3.420  -0.755  45.1    4.93  
SMSS~J175738.37-454823.5 5641.000 21.1 1.500  -1.130  24.7    1.00  
SMSS~J175738.37-454823.5 5657.907 21.1 1.510  -0.600  48.7    0.91  
SMSS~J175738.37-454823.5 5658.816 26.0 3.400  -0.793  48.2    4.98  
SMSS~J175738.37-454823.5 5684.214 21.1 1.510  -1.070  22.0    0.88  
SMSS~J175738.37-454823.5 5701.544 26.0 2.560  -2.143  32.8    5.03  
SMSS~J175738.37-454823.5 5857.450 20.0 2.930   0.230  50.7    4.32  
SMSS~J175738.37-454823.5 5889.950 11.0 0.000   0.108 223.8    4.08  
SMSS~J175738.37-454823.5 5895.924 11.0 0.000  -0.194 189.5    4.02  
SMSS~J175738.37-454823.5 6065.481 26.0 2.610  -1.410  69.6    4.93  
SMSS~J175738.37-454823.5 6102.720 20.0 1.880  -0.790  66.9    4.29  
SMSS~J175738.37-454823.5 6108.121 28.0 1.680  -2.450  23.7    3.75  
SMSS~J175738.37-454823.5 6122.220 20.0 1.890  -0.315  92.6    4.24  
SMSS~J175738.37-454823.5 6136.615 26.0 2.450  -1.410  98.0    5.19  
SMSS~J175738.37-454823.5 6137.691 26.0 2.590  -1.346  81.4    5.03  
SMSS~J175738.37-454823.5 6162.170 20.0 1.900  -0.089 113.5    4.36  
SMSS~J175738.37-454823.5 6169.559 20.0 2.530  -0.478  31.2    4.19  
SMSS~J175738.37-454823.5 6191.558 26.0 2.430  -1.416 100.7    5.22  
SMSS~J175738.37-454823.5 6213.429 26.0 2.220  -2.481  46.9    5.15  
SMSS~J175738.37-454823.5 6230.723 26.0 2.560  -1.276 104.3    5.30  
SMSS~J175738.37-454823.5 6246.318 26.0 3.600  -0.877  40.4    5.16  
SMSS~J175738.37-454823.5 6247.545 26.1 3.890  -2.510  12.1    5.19  
SMSS~J175738.37-454823.5 6252.555 26.0 2.400  -1.687  86.7    5.21  
SMSS~J175738.37-454823.5 6254.257 26.0 2.280  -2.443  48.3    5.21  
SMSS~J175738.37-454823.5 6301.499 26.0 3.650  -0.718  34.9    4.96  
SMSS~J175738.37-454823.5 6336.835 26.0 3.690  -1.050  25.0    5.14  
SMSS~J175738.37-454823.5 6393.601 26.0 2.430  -1.576  88.7    5.16  
SMSS~J175738.37-454823.5 6411.649 26.0 3.650  -0.595  44.6    4.99  
SMSS~J175738.37-454823.5 6421.350 26.0 2.280  -2.014  79.5    5.25  
SMSS~J175738.37-454823.5 6430.846 26.0 2.180  -1.946  88.5    5.20  
SMSS~J175738.37-454823.5 6439.070 20.0 2.520   0.470  90.1    4.18  
SMSS~J175738.37-454823.5 6449.810 20.0 2.520  -0.502  30.8    4.17  
SMSS~J175738.37-454823.5 6456.383 26.1 3.900  -2.080  21.0    5.06  
SMSS~J175738.37-454823.5 6494.980 26.0 2.400  -1.239 117.9    5.26  
SMSS~J175738.37-454823.5 6496.896 56.1 0.600  -0.369 143.2    0.21  
SMSS~J175738.37-454823.5 6499.649 20.0 2.520  -0.818  18.5    4.21  
SMSS~J175738.37-454823.5 6592.912 26.0 2.730  -1.473  70.2    5.11  
SMSS~J175738.37-454823.5 6593.868 26.0 2.440  -2.366  43.7    5.24  
SMSS~J175738.37-454823.5 6604.578 21.1 1.360  -1.310  21.1    0.86  
SMSS~J175738.37-454823.5 6609.109 26.0 2.560  -2.661  18.1    5.16  
SMSS~J175738.37-454823.5 6643.640 28.0 1.680  -2.300  40.1    3.88  
SMSS~J175738.37-454823.5 6663.440 26.0 2.420  -2.479  41.6    5.29  
SMSS~J175738.37-454823.5 6677.986 26.0 2.690  -1.418  82.4    5.20  
SMSS~J175738.37-454823.5 6717.685 20.0 2.710  -0.524  29.1    4.38  
SMSS~J175738.37-454823.5 6750.152 26.0 2.420  -2.584  26.3    5.10  
SMSS~J175738.37-454823.5 6767.770 28.0 1.830  -2.170  38.5    3.91  
SMSS~J183246.49-343434.2 3807.140 28.0 0.420  -1.220 126.6    3.18  
SMSS~J183246.49-343434.2 3813.394 22.1 0.610  -2.020  81.2    2.14  
SMSS~J183246.49-343434.2 3829.355 12.0 2.710  -0.208 182.6    5.09  
SMSS~J183246.49-343434.2 3832.304 12.0 2.710   0.270 227.1    4.99  
SMSS~J183246.49-343434.2 3838.292 12.0 2.720   0.490 254.6    4.95  
SMSS~J183246.49-343434.2 3842.047 27.0 0.920  -0.770  42.4    1.73  
SMSS~J183246.49-343434.2 3845.468 27.0 0.920   0.010  93.4    1.95  
SMSS~J183246.49-343434.2 3858.301 28.0 0.420  -0.951 142.4    3.20  
SMSS~J183246.49-343434.2 3881.869 27.0 0.580  -1.130  63.5    2.04  
SMSS~J183246.49-343434.2 3882.291 22.1 1.120  -1.710  65.1    2.15  
SMSS~J183246.49-343434.2 3905.523 14.0 1.910  -1.092 223.5    5.22  
SMSS~J183246.49-343434.2 3944.006 13.0 0.000  -0.620       s  2.55  
SMSS~J183246.49-343434.2 3961.520 13.0 0.010  -0.340 138.0    2.89  
SMSS~J183246.49-343434.2 3989.760 22.0 0.020  -0.062  76.2    2.06  
SMSS~J183246.49-343434.2 3998.640 22.0 0.050   0.010  76.0    2.02  
SMSS~J183246.49-343434.2 4001.661 26.0 2.180  -1.900  31.8    4.37  
SMSS~J183246.49-343434.2 4008.928 22.0 0.020  -1.016  25.0    2.08  
SMSS~J183246.49-343434.2 4020.898 27.0 0.430  -2.070  27.1    2.11  
SMSS~J183246.49-343434.2 4021.866 26.0 2.760  -0.730  60.1    4.43  
SMSS~J183246.49-343434.2 4025.120 22.1 0.610  -1.980  83.2    2.08  
SMSS~J183246.49-343434.2 4028.338 22.1 1.890  -0.960  53.1    2.14  
SMSS~J183246.49-343434.2 4030.753 25.0 0.000  -0.497       s  2.04  
SMSS~J183246.49-343434.2 4033.062 25.0 0.000  -0.647       s  1.74  
SMSS~J183246.49-343434.2 4034.483 25.0 0.000  -0.843       s  1.64  
SMSS~J183246.49-343434.2 4041.357 25.0 2.113   0.281       s  1.68  
SMSS~J183246.49-343434.2 4044.609 26.0 2.830  -1.220  36.3    4.57  
SMSS~J183246.49-343434.2 4053.829 22.1 1.890  -1.210  44.3    2.23  
SMSS~J183246.49-343434.2 4057.505 12.0 4.350  -0.890  37.5    5.09  
SMSS~J183246.49-343434.2 4062.441 26.0 2.850  -0.860  41.8    4.34  
SMSS~J183246.49-343434.2 4067.271 26.0 2.560  -1.419  38.0    4.48  
SMSS~J183246.49-343434.2 4076.629 26.0 3.210  -0.370  43.7    4.33  
SMSS~J183246.49-343434.2 4077.714 38.1 0.000   0.167       s -0.34  
SMSS~J183246.49-343434.2 4095.970 26.0 2.590  -1.480  35.9    4.53  
SMSS~J183246.49-343434.2 4102.936 14.0 1.910  -3.140 102.4    5.38  
SMSS~J183246.49-343434.2 4109.802 26.0 2.850  -0.940  47.1    4.51  
SMSS~J183246.49-343434.2 4110.532 27.0 1.050  -1.080  34.9    2.05  
SMSS~J183246.49-343434.2 4114.445 26.0 2.830  -1.303  31.8    4.57  
SMSS~J183246.49-343434.2 4118.767 27.0 1.050  -0.490  61.6    1.92  
SMSS~J183246.49-343434.2 4120.207 26.0 2.990  -1.270  17.4    4.39  
SMSS~J183246.49-343434.2 4121.318 27.0 0.920  -0.320  85.9    2.03  
SMSS~J183246.49-343434.2 4121.802 26.0 2.830  -1.450  23.0    4.52  
SMSS~J183246.49-343434.2 4129.720 63.1 0.000   0.220       s -2.29  
SMSS~J183246.49-343434.2 4132.899 26.0 2.850  -1.010  44.4    4.53  
SMSS~J183246.49-343434.2 4134.678 26.0 2.830  -0.649  53.1    4.30  
SMSS~J183246.49-343434.2 4139.927 26.0 0.990  -3.629  28.2    4.54  
SMSS~J183246.49-343434.2 4143.414 26.0 3.050  -0.200  64.8    4.33  
SMSS~J183246.49-343434.2 4147.669 26.0 1.480  -2.071  76.4    4.45  
SMSS~J183246.49-343434.2 4152.169 26.0 0.960  -3.232  58.6    4.64  
SMSS~J183246.49-343434.2 4153.899 26.0 3.400  -0.320  33.2    4.31  
SMSS~J183246.49-343434.2 4154.805 26.0 3.370  -0.400  31.7    4.32  
SMSS~J183246.49-343434.2 4156.799 26.0 2.830  -0.808  47.4    4.36  
SMSS~J183246.49-343434.2 4157.780 26.0 3.420  -0.403  39.5    4.53  
SMSS~J183246.49-343434.2 4161.527 22.1 1.080  -2.160  57.1    2.38  
SMSS~J183246.49-343434.2 4163.634 22.1 2.590  -0.400  48.9    2.35  
SMSS~J183246.49-343434.2 4167.271 12.0 4.350  -0.710  45.3    5.04  
SMSS~J183246.49-343434.2 4174.913 26.0 0.910  -2.938  68.0    4.44  
SMSS~J183246.49-343434.2 4175.636 26.0 2.850  -0.827  43.4    4.33  
SMSS~J183246.49-343434.2 4178.860 26.1 2.580  -2.510  53.3    4.45  
SMSS~J183246.49-343434.2 4181.755 26.0 2.830  -0.371  67.8    4.27  
SMSS~J183246.49-343434.2 4184.309 22.1 1.080  -2.510  37.1    2.39  
SMSS~J183246.49-343434.2 4184.892 26.0 2.830  -0.869  43.4    4.35  
SMSS~J183246.49-343434.2 4187.039 26.0 2.450  -0.514  90.0    4.37  
SMSS~J183246.49-343434.2 4191.430 26.0 2.470  -0.666  80.8    4.37  
SMSS~J183246.49-343434.2 4195.329 26.0 3.330  -0.492  29.1    4.31  
SMSS~J183246.49-343434.2 4196.208 26.0 3.400  -0.700  23.6    4.48  
SMSS~J183246.49-343434.2 4199.095 26.0 3.050   0.156  79.6    4.24  
SMSS~J183246.49-343434.2 4215.524 38.1 0.000  -0.170       s -0.38  
SMSS~J183246.49-343434.2 4216.184 26.0 0.000  -3.357 116.5    4.63  
SMSS~J183246.49-343434.2 4222.213 26.0 2.450  -0.914  68.6    4.35  
SMSS~J183246.49-343434.2 4226.730 20.0 0.000   0.244 217.8    3.55  
SMSS~J183246.49-343434.2 4233.170 26.1 2.580  -1.970  76.6    4.31  
SMSS~J183246.49-343434.2 4233.603 26.0 2.480  -0.579  77.6    4.22  
SMSS~J183246.49-343434.2 4238.810 26.0 3.400  -0.233  44.4    4.42  
SMSS~J183246.49-343434.2 4246.820 21.1 0.315   0.241       s -0.05  
SMSS~J183246.49-343434.2 4247.426 26.0 3.370  -0.240  50.9    4.50  
SMSS~J183246.49-343434.2 4250.119 26.0 2.470  -0.380  93.0    4.31  
SMSS~J183246.49-343434.2 4282.403 26.0 2.180  -0.779  93.4    4.34  
SMSS~J183246.49-343434.2 4283.010 20.0 1.890  -0.224  54.7    3.64  
SMSS~J183246.49-343434.2 4289.720 24.0 0.000  -0.370 112.8    2.21  
SMSS~J183246.49-343434.2 4290.219 22.1 1.160  -0.930 115.0    2.28  
SMSS~J183246.49-343434.2 4314.083 21.1 0.618   0.013       s -0.08  
SMSS~J183246.49-343434.2 4318.650 20.0 1.890  -0.210  59.2    3.70  
SMSS~J183246.49-343434.2 4324.998 21.1 0.595  -0.220       s -0.12  
SMSS~J183246.49-343434.2 4330.723 22.1 1.180  -2.060  44.4    2.18  
SMSS~J183246.49-343434.2 4337.046 26.0 1.560  -1.695  91.1    4.42  
SMSS~J183246.49-343434.2 4337.914 22.1 1.080  -0.960 114.2    2.18  
SMSS~J183246.49-343434.2 4352.735 26.0 2.220  -1.290  72.9    4.49  
SMSS~J183246.49-343434.2 4394.059 22.1 1.220  -1.780  57.2    2.14  
SMSS~J183246.49-343434.2 4395.031 22.1 1.080  -0.540 132.1    2.08  
SMSS~J183246.49-343434.2 4395.839 22.1 1.240  -1.930  51.1    2.22  
SMSS~J183246.49-343434.2 4399.765 22.1 1.240  -1.190  87.2    2.07  
SMSS~J183246.49-343434.2 4400.389 21.1 0.605  -0.537       s -0.06  
SMSS~J183246.49-343434.2 4415.544 21.1 0.595  -0.668       s  0.01  
SMSS~J183246.49-343434.2 4416.817 26.1 2.780  -2.600  41.1    4.55  
SMSS~J183246.49-343434.2 4417.714 22.1 1.170  -1.190  98.0    2.18  
SMSS~J183246.49-343434.2 4418.331 22.1 1.240  -1.970  54.6    2.31  
SMSS~J183246.49-343434.2 4425.440 20.0 1.880  -0.358  50.4    3.68  
SMSS~J183246.49-343434.2 4430.614 26.0 2.220  -1.659  53.3    4.52  
SMSS~J183246.49-343434.2 4435.690 20.0 1.890  -0.519  46.0    3.78  
SMSS~J183246.49-343434.2 4441.731 22.1 1.180  -2.410  40.2    2.44  
SMSS~J183246.49-343434.2 4442.339 26.0 2.200  -1.228  78.3    4.49  
SMSS~J183246.49-343434.2 4443.194 26.0 2.860  -1.043  39.0    4.46  
SMSS~J183246.49-343434.2 4443.801 22.1 1.080  -0.720 121.9    2.05  
SMSS~J183246.49-343434.2 4444.554 22.1 1.120  -2.240  52.8    2.40  
SMSS~J183246.49-343434.2 4447.717 26.0 2.220  -1.339  63.8    4.37  
SMSS~J183246.49-343434.2 4450.482 22.1 1.080  -1.520  85.9    2.17  
SMSS~J183246.49-343434.2 4454.780 20.0 1.900   0.260  75.5    3.50  
SMSS~J183246.49-343434.2 4455.890 20.0 1.900  -0.530  42.1    3.74  
SMSS~J183246.49-343434.2 4461.653 26.0 0.090  -3.194 129.0    4.72  
SMSS~J183246.49-343434.2 4464.448 22.1 1.160  -1.810  65.8    2.22  
SMSS~J183246.49-343434.2 4468.517 22.1 1.130  -0.600 122.7    2.00  
SMSS~J183246.49-343434.2 4470.853 22.1 1.170  -2.020  48.1    2.17  
SMSS~J183246.49-343434.2 4489.185 26.1 2.830  -2.970  21.7    4.58  
SMSS~J183246.49-343434.2 4489.739 26.0 0.120  -3.899  88.3    4.68  
SMSS~J183246.49-343434.2 4491.410 26.1 2.860  -2.710  25.0    4.44  
SMSS~J183246.49-343434.2 4494.563 26.0 2.200  -1.143  81.1    4.44  
SMSS~J183246.49-343434.2 4501.270 22.1 1.120  -0.770 124.0    2.17  
SMSS~J183246.49-343434.2 4508.283 26.1 2.860  -2.580  43.2    4.66  
SMSS~J183246.49-343434.2 4512.730 22.0 0.840  -0.424  10.0    2.00  
SMSS~J183246.49-343434.2 4515.340 26.1 2.840  -2.600  36.7    4.54  
SMSS~J183246.49-343434.2 4518.020 22.0 0.830  -0.269  13.9    2.00  
SMSS~J183246.49-343434.2 4520.224 26.1 2.810  -2.600  36.9    4.50  
SMSS~J183246.49-343434.2 4528.614 26.0 2.180  -0.822 101.6    4.48  
SMSS~J183246.49-343434.2 4531.148 26.0 1.480  -2.101  85.5    4.56  
SMSS~J183246.49-343434.2 4533.249 22.0 0.850   0.532  59.7    2.14  
SMSS~J183246.49-343434.2 4533.960 22.1 1.240  -0.530 132.3    2.23  
SMSS~J183246.49-343434.2 4534.780 22.0 0.840   0.336  41.3    2.02  
SMSS~J183246.49-343434.2 4535.567 22.0 0.830   0.120  37.9    2.17  
SMSS~J183246.49-343434.2 4554.033 56.1 0.000   0.163       s -1.20  
SMSS~J183246.49-343434.2 4555.890 26.1 2.830  -2.400  45.4    4.48  
SMSS~J183246.49-343434.2 4563.770 22.1 1.220  -0.960 112.6    2.24  
SMSS~J183246.49-343434.2 4571.096 12.0 0.000  -5.688  91.0    5.30  
SMSS~J183246.49-343434.2 4571.971 22.1 1.570  -0.320 110.2    2.00  
SMSS~J183246.49-343434.2 4589.915 22.1 1.240  -1.790  75.3    2.43  
SMSS~J183246.49-343434.2 4592.651 26.0 1.560  -2.462  65.0    4.66  
SMSS~J183246.49-343434.2 4600.752 24.0 1.000  -1.260  11.8    2.31  
SMSS~J183246.49-343434.2 4602.941 26.0 1.490  -2.208  78.9    4.55  
SMSS~J183246.49-343434.2 4616.137 24.0 0.980  -1.190  21.4    2.52  
SMSS~J183246.49-343434.2 4630.120 26.0 2.280  -2.587  14.3    4.71  
SMSS~J183246.49-343434.2 4632.912 26.0 1.610  -2.913  32.2    4.64  
SMSS~J183246.49-343434.2 4646.150 24.0 1.030  -0.740  27.9    2.28  
SMSS~J183246.49-343434.2 4647.434 26.0 2.950  -1.351  20.1    4.47  
SMSS~J183246.49-343434.2 4648.659 28.0 3.420  -0.160   9.7    3.20  
SMSS~J183246.49-343434.2 4652.158 24.0 1.000  -1.030  22.9    2.42  
SMSS~J183246.49-343434.2 4656.470 22.0 0.000  -1.289  25.4    2.29  
SMSS~J183246.49-343434.2 4657.200 22.1 1.240  -2.240  37.7    2.29  
SMSS~J183246.49-343434.2 4678.846 26.0 3.600  -0.830  17.4    4.67  
SMSS~J183246.49-343434.2 4681.910 22.0 0.050  -1.015  29.0    2.15  
SMSS~J183246.49-343434.2 4691.411 26.0 2.990  -1.520  22.0    4.74  
SMSS~J183246.49-343434.2 4702.990 12.0 4.330  -0.380  68.3    5.02  
SMSS~J183246.49-343434.2 4707.274 26.0 3.240  -1.080  15.8    4.43  
SMSS~J183246.49-343434.2 4708.662 22.1 1.240  -2.340  33.4    2.31  
SMSS~J183246.49-343434.2 4714.421 28.0 3.380   0.230  25.5    3.26  
SMSS~J183246.49-343434.2 4733.591 26.0 1.490  -2.988  35.4    4.62  
SMSS~J183246.49-343434.2 4754.048 25.0 2.280  -0.080       s  1.85  
SMSS~J183246.49-343434.2 4779.979 22.1 2.050  -1.370  36.6    2.40  
SMSS~J183246.49-343434.2 4783.432 25.0 2.296   0.044       s  1.95  
SMSS~J183246.49-343434.2 4798.532 22.1 1.080  -2.680  37.2    2.51  
SMSS~J183246.49-343434.2 4805.089 22.1 2.060  -1.100  46.7    2.31  
SMSS~J183246.49-343434.2 4823.524 25.0 2.317   0.136       s  1.75  
SMSS~J183246.49-343434.2 4859.741 26.0 2.880  -0.760  56.9    4.46  
SMSS~J183246.49-343434.2 4871.318 26.0 2.870  -0.362  72.7    4.29  
SMSS~J183246.49-343434.2 4890.755 26.0 2.880  -0.394  68.3    4.26  
SMSS~J183246.49-343434.2 4891.492 26.0 2.850  -0.111  93.5    4.38  
SMSS~J183246.49-343434.2 4903.310 26.0 2.880  -0.926  43.1    4.41  
SMSS~J183246.49-343434.2 4918.994 26.0 2.850  -0.342  71.2    4.22  
SMSS~J183246.49-343434.2 4920.503 26.0 2.830   0.068 103.7    4.36  
SMSS~J183246.49-343434.2 4923.930 26.1 2.890  -1.320  99.8    4.35  
SMSS~J183246.49-343434.2 4924.770 26.0 2.280  -2.114  21.7    4.43  
SMSS~J183246.49-343434.2 4934.086 56.1 0.000  -0.160       s -1.03  
SMSS~J183246.49-343434.2 4938.814 26.0 2.880  -1.077  38.8    4.48  
SMSS~J183246.49-343434.2 4939.687 26.0 0.860  -3.252  68.1    4.57  
SMSS~J183246.49-343434.2 4946.388 26.0 3.370  -1.170  14.3    4.62  
SMSS~J183246.49-343434.2 4966.089 26.0 3.330  -0.871  23.1    4.51  
SMSS~J183246.49-343434.2 4981.730 22.0 0.840   0.560  63.3    2.10  
SMSS~J183246.49-343434.2 4991.070 22.0 0.840   0.436  67.2    2.27  
SMSS~J183246.49-343434.2 4994.130 26.0 0.920  -2.969  90.7    4.72  
SMSS~J183246.49-343434.2 4999.500 22.0 0.830   0.306  38.4    1.95  
SMSS~J183246.49-343434.2 5007.206 22.0 0.820   0.168  54.8    2.33  
SMSS~J183246.49-343434.2 5012.068 26.0 0.860  -2.642 105.6    4.56  
SMSS~J183246.49-343434.2 5014.187 22.0 0.000  -1.220  38.3    2.43  
SMSS~J183246.49-343434.2 5014.276 22.0 0.810   0.110  39.4    2.14  
SMSS~J183246.49-343434.2 5018.450 26.1 2.890  -1.220 104.5    4.30  
SMSS~J183246.49-343434.2 5020.024 22.0 0.840  -0.358  20.3    2.27  
SMSS~J183246.49-343434.2 5031.010 21.1 1.360  -0.400  28.3    0.01  
SMSS~J183246.49-343434.2 5039.960 22.0 0.020  -1.130  32.7    2.27  
SMSS~J183246.49-343434.2 5049.820 26.0 2.280  -1.355  59.9    4.33  
SMSS~J183246.49-343434.2 5051.634 26.0 0.920  -2.764 105.3    4.75  
SMSS~J183246.49-343434.2 5064.650 22.0 0.050  -0.935  42.6    2.28  
SMSS~J183246.49-343434.2 5079.224 26.0 2.200  -2.105  35.1    4.58  
SMSS~J183246.49-343434.2 5079.740 26.0 0.990  -3.245  61.7    4.62  
SMSS~J183246.49-343434.2 5083.339 26.0 0.960  -2.842  78.1    4.42  
SMSS~J183246.49-343434.2 5110.413 26.0 0.000  -3.760 123.5    4.85  
SMSS~J183246.49-343434.2 5123.720 26.0 1.010  -3.058  70.4    4.58  
SMSS~J183246.49-343434.2 5127.360 26.0 0.920  -3.249  73.6    4.70  
SMSS~J183246.49-343434.2 5133.689 26.0 4.180   0.140  24.8    4.57  
SMSS~J183246.49-343434.2 5137.075 28.0 1.680  -1.990  22.9    3.29  
SMSS~J183246.49-343434.2 5142.929 26.0 0.960  -3.080  65.9    4.47  
SMSS~J183246.49-343434.2 5150.839 26.0 0.990  -3.037  63.0    4.42  
SMSS~J183246.49-343434.2 5151.911 26.0 1.010  -3.321  51.7    4.56  
SMSS~J183246.49-343434.2 5166.282 26.0 0.000  -4.123  97.3    4.75  
SMSS~J183246.49-343434.2 5172.684 12.0 2.710  -0.450 211.5    5.19  
SMSS~J183246.49-343434.2 5173.740 22.0 0.000  -1.062  34.8    2.20  
SMSS~J183246.49-343434.2 5183.604 12.0 2.720  -0.239 227.4    5.14  
SMSS~J183246.49-343434.2 5185.902 22.1 1.890  -1.490  32.2    2.21  
SMSS~J183246.49-343434.2 5188.687 22.1 1.580  -1.050  98.8    2.40  
SMSS~J183246.49-343434.2 5191.455 26.0 3.040  -0.551  58.2    4.44  
SMSS~J183246.49-343434.2 5192.344 26.0 3.000  -0.421  69.0    4.42  
SMSS~J183246.49-343434.2 5192.970 22.0 0.020  -0.950  42.7    2.24  
SMSS~J183246.49-343434.2 5194.942 26.0 1.560  -2.021  88.2    4.51  
SMSS~J183246.49-343434.2 5198.711 26.0 2.220  -2.091  28.6    4.47  
SMSS~J183246.49-343434.2 5202.336 26.0 2.180  -1.871  59.5    4.70  
SMSS~J183246.49-343434.2 5206.040 24.0 0.940   0.020  90.1    2.36  
SMSS~J183246.49-343434.2 5208.419 24.0 0.940   0.160 101.3    2.41  
SMSS~J183246.49-343434.2 5210.390 22.0 0.050  -0.828  50.9    2.29  
SMSS~J183246.49-343434.2 5216.274 26.0 1.610  -2.082  84.5    4.57  
SMSS~J183246.49-343434.2 5217.390 26.0 3.210  -1.162  15.6    4.44  
SMSS~J183246.49-343434.2 5225.526 26.0 0.110  -4.755  47.4    4.78  
SMSS~J183246.49-343434.2 5226.538 22.1 1.570  -1.260  74.0    2.21  
SMSS~J183246.49-343434.2 5234.630 26.1 3.220  -2.180  34.8    4.51  
SMSS~J183246.49-343434.2 5239.811 21.1 1.460  -0.770  20.1    0.31  
SMSS~J183246.49-343434.2 5247.050 26.0 0.090  -4.946  36.7    4.78  
SMSS~J183246.49-343434.2 5250.210 26.0 0.120  -4.938  29.6    4.69  
SMSS~J183246.49-343434.2 5250.646 26.0 2.200  -2.180  37.2    4.69  
SMSS~J183246.49-343434.2 5262.244 20.0 2.520  -0.471  25.6    4.07  
SMSS~J183246.49-343434.2 5263.305 26.0 3.270  -0.879  29.3    4.57  
SMSS~J183246.49-343434.2 5265.556 20.0 2.520  -0.260  21.6    3.77  
SMSS~J183246.49-343434.2 5266.555 26.0 3.000  -0.385  71.9    4.43  
SMSS~J183246.49-343434.2 5276.000 26.1 3.200  -2.010  52.7    4.61  
SMSS~J183246.49-343434.2 5281.790 26.0 3.040  -0.833  36.7    4.37  
SMSS~J183246.49-343434.2 5283.621 26.0 3.240  -0.524  50.3    4.53  
SMSS~J183246.49-343434.2 5284.080 26.1 2.890  -3.190  15.1    4.65  
SMSS~J183246.49-343434.2 5296.690 24.0 0.980  -1.360   9.0    2.21  
SMSS~J183246.49-343434.2 5298.280 24.0 0.980  -1.140  19.2    2.36  
SMSS~J183246.49-343434.2 5302.300 26.0 3.280  -0.720  28.2    4.40  
SMSS~J183246.49-343434.2 5307.361 26.0 1.610  -2.912  29.1    4.53  
SMSS~J183246.49-343434.2 5324.179 26.0 3.210  -0.103  65.0    4.30  
SMSS~J183246.49-343434.2 5328.531 26.0 1.560  -1.850 106.2    4.63  
SMSS~J183246.49-343434.2 5332.900 26.0 1.550  -2.776  42.3    4.55  
SMSS~J183246.49-343434.2 5336.786 22.1 1.580  -1.590  54.1    2.26  
SMSS~J183246.49-343434.2 5339.930 26.0 3.270  -0.720  33.1    4.47  
SMSS~J183246.49-343434.2 5345.800 24.0 1.000  -0.950  28.1    2.40  
SMSS~J183246.49-343434.2 5348.310 24.0 1.000  -1.210  13.1    2.26  
SMSS~J183246.49-343434.2 5349.465 20.0 2.710  -0.310  13.0    3.78  
SMSS~J183246.49-343434.2 5367.467 26.0 4.420   0.443  18.0    4.38  
SMSS~J183246.49-343434.2 5369.962 26.0 4.370   0.536  28.4    4.47  
SMSS~J183246.49-343434.2 5381.021 22.1 1.570  -1.920  27.9    2.14  
SMSS~J183246.49-343434.2 5383.369 26.0 4.310   0.645  27.9    4.28  
SMSS~J183246.49-343434.2 5393.168 26.0 3.240  -0.910  32.0    4.60  
SMSS~J183246.49-343434.2 5409.770 24.0 1.030  -0.670  41.5    2.39  
SMSS~J183246.49-343434.2 5410.910 26.0 4.470   0.398  15.9    4.42  
SMSS~J183246.49-343434.2 5415.199 26.0 4.390   0.643  23.5    4.29  
SMSS~J183246.49-343434.2 5418.768 22.1 1.580  -2.000  21.2    2.09  
SMSS~J183246.49-343434.2 5424.068 26.0 4.320   0.520  22.8    4.30  
SMSS~J183246.49-343434.2 5446.917 26.0 0.990  -1.910 152.7    4.73  
SMSS~J183246.49-343434.2 5476.900 28.0 1.830  -0.890  76.7    3.23  
SMSS~J183246.49-343434.2 5497.516 26.0 1.010  -2.825  92.1    4.63  
SMSS~J183246.49-343434.2 5501.465 26.0 0.960  -3.046  93.0    4.80  
SMSS~J183246.49-343434.2 5506.779 26.0 0.990  -2.789 102.4    4.73  
SMSS~J183246.49-343434.2 5526.785 21.1 1.770   0.020  37.7    0.24  
