MS G146-056       13.24 0.017 0.61 1.72 5290 4.05 1.20 -1.57 38 0.22 0.10 0.07
RG G146-076       10.49 0.010 0.66 1.95 4980 2.10 1.30 -2.13 37 0.17 0.06 0.07
MS G153-064       11.44 0.237 0.46 1.34 5630 4.15 0.90 -1.09 44 0.27 0.13 0.06
SG G161-073       10.84 0.052 0.45 1.36 5680 3.90 1.05 -1.07 49 0.22 0.06 0.06
SG G166-047       12.04 0.016 0.39 1.29 5960 3.70 1.50 -2.28 52 0.19 0.06 0.09
RG G170-047        8.95 0.064 0.58 1.82 4930 1.85 1.50 -2.90 35 0.12 0.06 0.07
MS G180-058     c 11.31 0.010 0.68 1.89 4980 4.40 0.80 -2.62 41 0.25 0.12 0.09
SG G186-026       10.82 0.294 0.11 0.43 5950 3.65 1.45 -2.90 45 0.15 0.06 0.08
SG G188-022     c 10.04 0.084 0.41 1.17 5890 3.90 0.95 -1.44 48 0.22 0.06 0.07
MS G188-030     c 11.03 0.109 0.54 1.63 5090 4.30 0.85 -2.07 44 0.20 0.13 0.07
MS G190-010       11.22 0.237 0.37 1.15 5230 4.35 0.70 -1.94 47 0.29 0.15 0.07
MS G190-015     c 11.04 0.125 0.54 1.61 4950 3.85 1.50 -3.13 41 0.40 0.12 0.09
SG G199-066       12.68 0.018 0.48 1.46 5560 3.45 1.60 -2.34 42 0.14 0.06 0.09
SG G201-044       10.51 0.013 0.44 1.41 6000 3.90 1.05 -1.63 42 0.19 0.06 0.06
SG G206-034       11.40 0.155 0.28 0.94 5930 3.60 1.35 -3.13 38 0.16 0.06 0.09
MS G214-001       12.08 0.137 0.43 1.31 5370 4.05 0.95 -2.29 44 0.23 0.13 0.09
SG G234-028       11.10 0.040 0.44 1.34 5870 3.75 1.20 -1.78 41 0.18 0.06 0.07
SG G238-030       12.91 0.022 0.45 1.38 5740 3.50 1.65 -3.40 53 0.14 0.06 0.12
MS G238-032       12.66 0.016 0.74 1.67 5380 4.35 0.75 -1.58 47 0.28 0.15 0.08
RG HD 6268         8.08 0.017 0.84 2.32 4570 0.70 1.85 -2.69 34 0.16 0.06 0.06
RG HD 11582        9.57 0.016 0.64 1.88 5020 2.20 1.45 -2.03 40 0.17 0.06 0.07
RG HD 13979        9.18 0.014      2.05 4830 1.60 1.60 -2.72 38 0.16 0.06 0.07
SG HD 16031     c  9.77 0.022 0.42 1.26 5870 3.75 0.90 -1.91 38 0.15 0.06 0.07
SG HD 19445        8.08 0.148 0.30 1.04 5820 3.65 1.25 -2.40 38 0.15 0.06 0.07
RG HD 21581        8.72 0.123 0.63 1.97 4940 2.10 1.50 -1.82 40 0.20 0.06 0.06
RG HD 26169        8.76 0.077 0.58 1.91 4750 1.35 1.60 -2.81 34 0.12 0.06 0.06
RG HD 26297        7.47 0.032 1.05 2.74 4400 1.10 1.75 -1.72 38 0.26 0.06 0.06
SG HD 31128     c  9.14 0.037 0.45 1.31 5630 3.60 1.10 -1.92 42 0.16 0.06 0.06
RG HD 45282        8.02 0.567           5230 2.90 1.35 -1.73 41 0.25 0.06 0.06
RG HD 88609        8.57 0.009 0.93 2.54 4430 0.50 1.70 -3.08 35 0.16 0.06 0.07
SG HD 94028     c  8.22 0.027 0.44 1.32 5730 3.70 1.00 -1.81 43 0.20 0.06 0.07
HB HD 106373       8.92 0.063      1.31 6040 1.85 2.90 -2.60 40 0.29 0.06 0.07
RG HD 108317    c  8.05 0.018      1.85 5030 2.10 1.45 -2.60 38 0.16 0.06 0.07
HB HD 119516       9.09 0.032      1.64 5660 1.90 1.90 -1.93 40 0.29 0.06 0.06
SG HD 122196    c  8.73 0.092 0.37 1.21 5880 3.80 1.20 -1.79 45 0.22 0.06 0.06
RG HD 122563    c  6.20 0.025 0.88 2.39 4500 0.55 1.95 -2.93 34 0.15 0.06 0.07
RG HD 126238    c  7.66 0.115 0.69 2.00 4750 1.65 1.55 -1.96 37 0.23 0.06 0.06
RG HD 126587       9.12 0.100 0.73 2.18 4640 1.00 1.75 -3.21 34 0.13 0.06 0.07
RG HD 128279    c  8.02 0.100 0.54 1.68 5050 2.15 1.55 -2.64 38 0.16 0.06 0.07
SG HD 132475    c  8.55 0.107 0.44 1.35 5410 3.50 1.00 -1.65 40 0.25 0.06 0.07
RG HD 175305       7.18 0.105 0.64 1.83 4920 2.30 1.40 -1.56 42 0.22 0.06 0.06
SG HD 175606       9.78 0.063 0.38 1.23 5920 3.70 1.20 -2.24 45 0.18 0.06 0.07
HB HD 178443       9.98 0.090 0.63 1.82 5170 1.45 1.85 -2.02 48 0.32 0.06 0.06
HB HD 184266       7.60 0.128 0.45 1.42 5780 1.85 2.55 -1.74 44 0.24 0.06 0.06
RG HD 186478       9.15 0.114 0.86 2.39 4540 0.65 1.75 -2.78 34 0.14 0.06 0.06
MS HD 188510       8.82 0.217           5210 4.10 0.80 -1.88 44 0.27 0.13 0.07
MS HD 193901       8.65 0.060 0.49 1.35 5580 4.05 1.10 -1.28 47 0.24 0.15 0.06
SG HD 196892       8.24 0.044 0.46 1.30 5670 3.85 1.05 -1.24 49 0.17 0.06 0.06
HB HD 196944       8.38 0.042      1.74 5310 1.75 1.65 -2.39 48 0.33 0.06 0.06
RG HD 200654       9.08 0.029 0.61 1.85 5080 2.25 1.35 -3.06 36 0.14 0.06 0.08
MS HD 201891       7.37 0.111 0.40 1.14 5840 4.10 1.10 -1.21 41 0.32 0.12 0.07
HB HD 214362       9.09 0.027 0.47 1.48 5760 1.60 2.25 -2.04 48 0.26 0.06 0.06
SG HD 219617       8.16 0.033 0.44 1.30 5730 3.70 1.30 -1.83 37 0.16 0.06 0.07
RG HD 220127      10.15 0.012 0.65 1.93 5060 2.40 1.30 -1.85 40 0.19 0.06 0.07
RG HD 237846       9.96 0.011      2.11 4730 1.30 1.45 -3.14 34 0.13 0.06 0.07
RG HE 0454-4758   13.48 0.010 0.56 1.78 5140 2.40 1.35 -3.32 40 0.18 0.06 0.08
SG HE 0938+0114   10.21 0.101 0.17 0.67 6030 3.65 1.20 -2.92 42 0.17 0.06 0.10
RG HE 1012-1540   14.04 0.070      1.72 5230 2.65 1.70 -3.76 32 0.20 0.06 0.14
RG HE 1124-2335   14.63 0.047 0.65 2.08 4870 1.65 1.45 -3.26 23 0.14 0.06 0.07
RG HE 1320-1339   10.26 0.066 1.01 1.70 4690 1.20 1.75 -2.93 34 0.14 0.06 0.06
SG HIP 99423       8.88 0.577           5520 3.70 1.05 -1.42 41 0.20 0.06 0.07
