Found, JINA_ID, Query_ID        , RA_input     , DEC_input    , main_id                    , ra                  , dec                , coo_err_maj, coo_err_min, coo_err_angle, coo_wavelength, coo_bibcode        , B                 , J                  , V                 , H                  , R                 , I                 , U, K                  , pmra    , pmdec   , plx_value, rvz_nature, rvz_qual, otype, sp_type    , sp_qual, sp_bibcode
True ,        , J204923.3-362238, 20:49:23.5200, -36:22:37.200, CD-36 14418                , 312.3475369813      , -36.37748764159999 ,      0.0127,      0.009 ,            90, O             , 2020yCat.1350....0G, 12.104000091552734,  8.588000297546387 , 10.847999572753906,  7.9679999351501465,                   ,                   ,  ,  7.823999881744385 , -5.622  , -5.778  ,    0.1754, s         , A       , Pe*  ,            ,        , 
True ,        , J205058.6-315839, 20:50:58.5600, -31:58:40.800, CD-32 16238                , 312.7443323676      , -31.977680327780003,      0.0192,      0.0126,            90, O             , 2020yCat.1350....0G, 10.460000038146973,  9.053999900817871 , 10.0600004196167  ,  8.831000328063965 ,                   ,                   ,  ,  8.777999877929688 , 11.265  , 29.397  ,    4.7618, s         , A       , *    ,            ,        , 
True ,        , J205155.4-325126, 20:51:55.4400, -32:51:25.200, UCAC2  18078006            , 312.98105756947996  , -32.85741080965    ,      0.0176,      0.0129,            90, O             , 2020yCat.1350....0G, 12.729000091552734,  9.687999725341797 , 11.668000221252441,  9.104999542236328 , 11.48900032043457 , 10.649999618530273,  ,  9.012999534606934 , 3.883   , -13.28  ,    0.437 , s         , A       , *    ,            ,        , 
True ,        , J205319.4-244456, 20:53:19.4400, -24:44:56.400, UCAC2  21897294            , 313.33102280649     , -24.749145449789996,      0.0194,      0.0113,            90, O             , 2020yCat.1350....0G,                   ,  9.868000030517578 ,                   ,  9.371999740600586 , 11.574999809265137, 10.680000305175781,  ,  9.251999855041504 , 2.486   , -9.315  ,    0.2615, s         , A       , *    ,            ,        , 
True ,        , J205440.3-053500, 20:54:40.3200, -05:35:02.400, TYC 5187-193-1             , 313.66800541603     , -5.583692228530001 ,      0.0131,      0.0072,            90, O             , 2020yCat.1350....0G, 12.229999542236328,  9.508000373840332 , 11.09000015258789 ,  8.991999626159668 ,                   ,                   ,  ,  8.892999649047852 , 3.33    , -3.005  ,    0.2271, s         , A       , Pe*  ,            ,        , 
True ,        , J205515.5-403414, 20:55:15.6000, -40:34:15.600, HD 198954                  , 313.81481852569     , -40.57056853196    ,      0.0454,      0.0338,            90, O             , 2020yCat.1350....0G,  9.75             ,  7.2170000076293945,  8.859999656677246,  6.699999809265137 ,                   ,                   ,  ,  6.580999851226807 , 49.834  , -23.446 ,    2.7032, s         , C       , SB*  , G5III/IV   , D      , 1978MSS...C02....0H
True ,        , J210038.2-053916, 21:00:38.1600, -05:39:18.000, TYC 5204-805-1             , 315.15935818026     , -5.65475634541     ,      0.0119,      0.0081,            90, O             , 2020yCat.1350....0G, 11.510000228881836,  9.119999885559082 , 10.819999694824219,  8.711000442504883 ,                   ,                   ,  ,  8.541999816894531 , -5.605  , -18.349 ,    0.6237, s         , A       , Pe*  ,            ,        , 
True ,        , J210634.7-495749, 21:06:34.8000, -49:57:50.400, HD 200654                  , 316.64479718936167  , -49.963966746666664,      0.0111,      0.009 ,            90, O             , 2020yCat.1350....0G,  9.739999771118164,  7.6479997634887695,  9.100000381469727,  7.251999855041504 ,                   ,                   ,  ,  7.1539998054504395, 193.953 , -274.04 ,    3.6212, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , J211103.7-071250, 21:11:03.8400, -07:12:50.400, TYC 5205-359-1             , 317.76570978537     , -7.21421953479     ,      0.0129,      0.0109,            90, O             , 2020yCat.1350....0G, 12.84000015258789 ,  9.781000137329102 , 11.670000076293945,  9.107999801635742 ,                   ,                   ,  ,  8.994000434875488 , -11.101 , -1.853  ,    0.2187, s         , A       , Pe*  ,            ,        , 
True ,        , J212558.5-265657, 21:25:58.5600, -26:56:56.400, TYC 6946-579-1             , 321.49395597379     , -26.94929253652    ,      0.0145,      0.0107,            90, O             , 2020yCat.1350....0G, 12.210000038146973,  9.180000305175781 , 10.899999618530273,  8.57699966430664  ,                   ,                   ,  ,  8.468000411987305 , 6.827   , -3.864  ,    0.4368, s         , A       , *    ,            ,        , 
True ,        , J213539.2-152631, 21:35:39.3600, -15:26:31.200, TYC 6361-708-1             , 323.91372118233     , -15.441984026709997,      0.0172,      0.0129,            90, O             , 2020yCat.1350....0G, 12.619000434875488,  9.347000122070312 , 11.4350004196167  ,  8.642000198364258 , 11.182999610900879,                   ,  ,  8.579000473022461 , 8.819   , -6.725  ,    0.0949, s         , A       , Pe*  ,            ,        , 
True ,        , J213932.9-071932, 21:39:32.8800, -07:19:33.600, BD-07  5610                , 324.8871329907299   , -7.325826435040001 ,      0.0192,      0.018 ,            90, O             , 2020yCat.1350....0G, 10.954000473022461,  8.932000160217285 , 10.28499984741211 ,  8.586000442504883 ,                   ,                   ,  ,  8.48799991607666  , 9.697   , -28.743 ,    1.2837, s         , A       , Pe*  ,            ,        , 
True ,        , J214348.9-162137, 21:43:48.9600, -16:21:39.600, TYC 6362-1006-1            , 325.95410017064     , -16.36055038639    ,      0.0127,      0.0105,            90, O             , 2020yCat.1350....0G, 12.140000343322754,  9.444000244140625 , 11.140000343322754,  8.916000366210938 ,                   ,                   ,  ,  8.795999526977539 , 0.75    , -12.591 ,    0.3791, s         , A       , *    ,            ,        , 
True ,        , J214939.2-424202, 21:49:39.3600, -42:42:03.600, TYC 7989-722-1             , 327.41367900829994  , -42.70080778486    ,      0.0107,      0.0079,            90, O             , 2020yCat.1350....0G, 11.645000457763672,  8.649999618530273 , 10.574999809265137,  8.052000045776367 ,                   ,                   ,  ,  7.922999858856201 , -8.742  , 1.033   ,    0.4769, s         , A       , *    ,            ,        , 
True ,        , J215707.2-353949, 21:57:07.2000, -35:39:50.400, CD-36 15107                , 329.28024159858995  , -35.66386298019    ,      0.0119,      0.0091,            90, O             , 2020yCat.1350....0G, 11.510000228881836,  9.864999771118164 , 10.819999694824219,  9.598999977111816 ,                   ,                   ,  ,  9.520000457763672 , -64.785 , -148.702,    3.6964, s         , A       , PM*  , F5         , E      , 1955AnCap..18....0J
True ,        , J220103.9-033641, 22:01:03.8400, -03:36:39.600, TYC 5227-484-1             , 330.26633349152     , -3.6115597079599997,      0.0178,      0.0178,            90, O             , 2020yCat.1350....0G, 11.663999557495117, 10.079000473022461 , 11.090999603271484,  9.791999816894531 ,                   ,                   ,  ,  9.748000144958496 , 42.906  , 10.409  ,    4.7694, s         , A       , *    ,            ,        , 
True ,        , J220119.1-542301, 22:01:19.2000, -54:23:02.400, TYC 8813-197-1             , 330.32988900855     , -54.38362553494    ,      0.0083,      0.0082,            90, O             , 2020yCat.1350....0G, 11.619999885559082,  9.220999717712402 , 10.739999771118164,  8.781000137329102 ,                   ,                   ,  ,  8.668999671936035 , 23.474  , -17.201 ,    0.9007, s         , A       , *    ,            ,        , 
True ,        , J220149.1-320337, 22:01:49.2000, -32:03:39.600, HD 209137                  , 330.45479450556     , -32.06059032469    ,      0.0134,      0.0112,            90, O             , 2020yCat.1350....0G,  9.645999908447266,  8.394000053405762 ,  9.210000038146973,  8.1899995803833   ,                   ,                   ,  ,  8.140999794006348 , -8.502  , 28.522  ,    7.2331, s         , A       , *    , F2V        , C      , 1982MSS...C03....0H
True ,        , J220157.5-444950, 22:01:57.6000, -44:49:51.600, TYC 8001-1589-1            , 330.48996331738     , -44.83059910073    ,      0.0108,      0.008 ,            90, O             , 2020yCat.1350....0G, 12.04699993133545 ,  9.227999687194824 , 11.090999603271484,  8.60200023651123  ,                   ,                   ,  ,  8.467000007629395 , 3.815   , -6.802  ,    0.338 , s         , A       , *    ,            ,        , 
True ,        , J220211.8-441701, 22:02:11.7600, -44:17:02.400, UCAC4 229-190249           , 330.54918109804     , -44.28378945634    ,      0.0098,      0.01  ,            90, O             , 2020yCat.1350....0G, 12.6850004196167  , 10.668999671936035 , 12.09000015258789 , 10.282999992370605 , 12.053999900817871,                   ,  , 10.17300033569336  , -18.082 , -44.064 ,    0.8698, s         , A       , Pe*  ,            ,        , 
True ,        , J220403.6-402918, 22:04:03.6000, -40:29:20.400, CD-41 14740                , 331.01506576929     , -40.48859638351    ,      0.0127,      0.0117,            90, O             , 2020yCat.1350....0G, 11.819999694824219,  9.720999717712402 , 11.260000228881836,  9.272000312805176 ,                   ,                   ,  ,  9.213000297546387 , 57.502  , -8.835  ,    1.0121, s         , A       , Pe*  , G          , E      , 2014yCat....1.2023S
True ,        , J222235.9-013827, 22:22:36.0000, -01:38:27.600, BPS CS 29502-0092          , 335.64999255766     , -1.6410056968200002,      0.0158,      0.0151,            90, O             , 2020yCat.1350....0G, 12.640000343322754, 10.177000045776367 , 11.869999885559082,  9.713000297546387 , 11.364999771118164, 10.862000465393066,  ,  9.60099983215332  , 12.567  , -67.639 ,    0.757 , s         , A       , Pe*  , CEMP-no    , C      , 2019A&A...623A.128H
True ,        , J223203.2-213556, 22:32:03.3600, -21:35:56.400, HD 213487                  , 338.0137724971      , -21.599075742740002,      0.0145,      0.0141,            90, O             , 2020yCat.1350....0G, 10.720000267028809,  8.265000343322754 ,  9.857999801635742,  7.7829999923706055,  9.380000114440918,  9.020000457763672,  ,  7.695000171661377 , 4.952   , -4.671  ,    1.5165, s         , A       , *    , G8IV       , C      , 1988MSS...C04....0H
True ,        , J224923.5-213029, 22:49:23.5200, -21:30:28.800, TYC 6393-564-1             , 342.3482728496799   , -21.50820341629    ,      0.0122,      0.0117,            90, O             , 2020yCat.1350....0G, 12.979999542236328, 10.598999977111816 , 12.539999961853027, 10.16100025177002  ,                   ,                   ,  , 10.0600004196167   , 12.781  , -7.801  ,    0.6258, s         , C       , Pe*  ,            ,        , 
True ,        , J225822.1-530715, 22:58:22.3200, -53:07:15.600, HD 217007                  , 344.59262790507995  , -53.12105090507    ,      0.0077,      0.0084,            90, O             , 2020yCat.1350....0G, 11.0              ,  8.27400016784668  , 10.050000190734863,  7.693999767303467 ,                   ,                   ,  ,  7.60699987411499  , 18.7    , -5.819  ,    1.1841, s         , A       , *    , G8/K0III   , D      , 1975MSS...C01....0H
True ,        , J225939.5-130249, 22:59:39.6000, -13:02:49.200, TYC 5826-262-1             , 344.91473454976     , -13.047226242840003,      0.0126,      0.014 ,            90, O             , 2020yCat.1350....0G, 11.496999740600586,  8.133000373840332 , 10.333000183105469,  7.505000114440918 ,                   ,                   ,  ,  7.370999813079834 , 5.138   , -5.027  ,    0.3447, s         , A       , *    ,            ,        , 
True ,        , J230028.8-284922, 23:00:28.8000, -28:49:22.800, TYC 6977-302-1             , 345.12021763596     , -28.823017922719995,      0.0145,      0.0122,            90, O             , 2020yCat.1350....0G, 12.079999923706055,  9.980999946594238 , 11.970000267028809,  9.515999794006348 ,                   ,                   ,  ,  9.425000190734863 , 13.149  , -4.484  ,    0.4058, s         , A       , *    ,            ,        , 
True ,        , J230222.8-683323, 23:02:22.8000, -68:33:21.600, TYC 9338-874-1             , 345.59539494805     , -68.55648628627    ,      0.0106,      0.0123,            90, O             , 2020yCat.1350....0G, 12.276000022888184, 10.090999603271484 , 11.592000007629395,  9.678999900817871 ,                   ,                   ,  ,  9.588000297546387 , 30.83   , -20.54  ,    0.8993, s         , A       , Pe*  ,            ,        , 
True ,        , J230955.6-142048, 23:09:55.6800, -14:20:49.200, 2MASS J23095566-1420482    , 347.48194465635     , -14.346751867170001,      0.0131,      0.0122,            90, O             , 2020yCat.1350....0G, 13.86299991607666 ,  9.467000007629395 , 12.211999893188477,  8.803999900817871 , 11.75100040435791 ,                   ,  ,  8.616999626159668 , -2.128  , -8.195  ,    0.1182, s         , A       , LP?  ,            ,        , 
True ,        , J231348.3-172808, 23:13:48.4800, -17:28:08.400, BD-18  6272                , 348.45160549613     , -17.4691397072     ,      0.0136,      0.0105,            90, O             , 2020yCat.1350....0G, 11.506999969482422,  8.809000015258789 , 10.590999603271484,  8.295999526977539 ,                   ,                   ,  ,  8.184000015258789 , -4.927  , -15.527 ,    0.4657, s         , A       , *    ,            ,        , 
True ,        , J232143.5-492914, 23:21:43.6800, -49:29:16.800, HD 220127                  , 350.4316150821342   , -49.4875315871825  ,      0.0078,      0.0085,            90, O             , 2020yCat.1350....0G, 10.8100004196167  ,  8.690999984741211 , 10.40999984741211 ,  8.276000022888184 ,                   ,                   ,  ,  8.190999984741211 , 210.17  , -289.131,    2.6811, s         , A       , Pe*  , G3/5       , E      , 1978MSS...C02....0H
True ,        , J234945.3-431707, 23:49:45.3600, -43:17:06.000, CD-43 15514                , 357.4389957706699   , -43.28548908546    ,      0.0113,      0.0111,            90, O             , 2020yCat.1350....0G, 11.279999732971191,  7.769000053405762 , 10.029999732971191,  7.171000003814697 ,                   ,                   ,  ,  6.989999771118164 , -1.124  , -12.752 ,    0.2982, s         , B       , LP*  ,            ,        , 
True ,        , J235210.2-534929, 23:52:10.3200, -53:49:30.000, TYC 8833-786-1             , 358.04301799445     , -53.82479406366    ,      0.0107,      0.0125,            90, O             , 2020yCat.1350....0G, 12.489999771118164,  9.503999710083008 , 11.600000381469727,  8.89900016784668  ,                   ,                   ,  ,  8.770999908447266 , 7.641   , -3.747  ,    0.1758, s         , B       , Pe*  ,            ,        , 
True ,        , J235221.1-270333, 23:52:21.1200, -27:03:32.400, HD 223750                  , 358.08796030585     , -27.05938218702    ,      0.0138,      0.0107,            90, O             , 2020yCat.1350....0G, 10.043000221252441,  8.442000389099121 ,  9.538000106811523,  8.196000099182129 ,                   ,                   ,  ,  8.130999565124512 , 44.365  , 36.213  ,    6.098 , s         , A       , PM*  , F6V        , C      , 1982MSS...C03....0H
True ,        , T4683_01164_1   , 01:02:06.2400, -06:24:36.000, BD-07   163                ,  15.525733368429998 , -6.410109490919998 ,      0.0187,      0.0106,            90, O             , 2020yCat.1350....0G, 11.302000045776367,  8.994999885559082 , 10.496999740600586,  8.565999984741211 ,  9.960000038146973,  9.664999961853027,  ,  8.52400016784668  , 87.424  , -0.727  ,    1.2999, s         , A       , PM*  ,            ,        , 
True ,        , T4687_02037_1   , 01:39:12.4800, -06:11:02.400, BD-06   309                ,  24.801796761399995 , -6.1837375542899995,      0.0166,      0.0123,            90, O             , 2020yCat.1350....0G, 11.168000221252441,  9.77400016784668  , 10.711000442504883,  9.50100040435791  , 10.149999618530273, 10.13700008392334 ,  ,  9.489999771118164 , -10.253 , 26.938  ,    3.0854, s         , B       , *    ,            ,        , 
True ,        , T4701_00802_1   , 02:39:02.8800, -04:29:16.800, BD-05   496                ,  39.76207227398     , -4.487835974550001 ,      0.0189,      0.0211,            90, O             , 2020yCat.1350....0G, 11.04699993133545 ,  8.406000137329102 , 10.118000030517578,  7.9029998779296875,  9.640000343322754,  9.208999633789062,  ,  7.828999996185303 , 19.362  , -10.067 ,    2.0526, s         , A       , *    ,            ,        , 
True ,        , T4944_01332_1   , 12:25:04.3200, -04:02:34.800, BD-03  3281                , 186.26801465178     , -4.04271368173     ,      0.0164,      0.0099,            90, O             , 2020yCat.1350....0G, 11.147000312805176,  8.041999816894531 , 10.060999870300293,  7.439000129699707 ,  9.569999694824219,  8.97700023651123 ,  ,  7.309999942779541 , 2.011   , 1.303   ,    0.6246, s         , A       , *    , G8         , D      , 
True ,        , T4954_00606_1   , 12:36:12.9600, -06:24:50.400, HD 109631                  , 189.05389508026     , -6.4137054545100005,      0.013 ,      0.0068,            90, O             , 2020yCat.1350....0G, 10.779999732971191,  8.628000259399414 , 10.02400016784668 ,  8.253000259399414 ,  9.699999809265137,  9.215999603271484,  ,  8.157999992370605 , -51.743 , -51.564 ,    1.4525, s         , A       , PM*  , G3V        , C      , 1999MSS...C05....0H
True ,        , T4956_00959_1   , 12:59:06.2400, -07:19:22.800, TYC 4956-959-1             , 194.77561999397997  , -7.323139473759999 ,      0.021 ,      0.0146,            90, O             , 2020yCat.1350....0G, 11.039999961853027,  8.361000061035156 , 10.09000015258789 ,  7.854000091552734 ,  9.779999732971191,                   ,  ,  7.723999977111816 , 10.768  , -30.794 ,    1.4861, s         , A       , *    ,            ,        , 
True ,        , T4968_00858_1   , 13:55:24.2400, -02:07:19.200, TYC 4968-858-1             , 208.85136707058996  , -2.1223010359699996,      0.0197,      0.0136,            90, O             , 2020yCat.1350....0G, 11.805999755859375,  9.081999778747559 , 11.170000076293945,  8.52299976348877  , 10.760000228881836, 12.093999862670898,  ,  8.416000366210938 , -26.773 , 9.417   ,    0.5714, s         , A       , *    ,            ,        , 
True ,        , T4995_00333_1   , 14:52:38.6400, -03:54:14.400, TYC 4995-333-1             , 223.16134621513     , -3.90354050555     ,      0.0132,      0.0118,            90, O             , 2020yCat.1350....0G, 12.800000190734863,  9.847999572753906 , 11.430000305175781,  9.317999839782715 , 10.569999694824219, 10.409000396728516,  ,  9.246999740600586 , -3.487  , -7.23   ,    0.3407, s         , A       , Pe*  ,            ,        , 
True ,        , T5008_00508_1   , 15:05:05.2800, -03:50:38.400, BD-03  3720                , 226.27200789116     , -3.84429004496     ,      0.0134,      0.0141,            90, O             , 2020yCat.1350....0G, 11.229000091552734,  8.13599967956543  , 10.230999946594238,  7.545000076293945 ,  9.6899995803833  ,  9.090999603271484,  ,  7.488999843597412 , 8.621   , -9.431  ,    1.4693, s         , A       , *    ,            ,        , 
True ,        , T5008_00508_1   , 15:05:05.2800, -03:50:38.400, BD-03  3720                , 226.27200789116     , -3.84429004496     ,      0.0134,      0.0141,            90, O             , 2020yCat.1350....0G, 11.229000091552734,  8.13599967956543  , 10.230999946594238,  7.545000076293945 ,  9.6899995803833  ,  9.090999603271484,  ,  7.488999843597412 , 8.621   , -9.431  ,    1.4693, s         , A       , *    ,            ,        , 
True ,        , T5271_00001_1   , 00:37:43.2000, -12:04:40.800, BD-12   106                ,   9.430261217089999 , -12.07754839319    ,      0.0144,      0.0147,            90, O             , 2020yCat.1350....0G, 11.949000358581543,  9.428000450134277 , 11.145000457763672,  8.916000366210938 , 10.899999618530273, 10.137999534606934,  ,  8.821999549865723 , 8.964   , -15.334 ,    0.4652, s         , A       , Pe*  ,            ,        , 
True ,        , T5277_01245_1   , 01:43:29.5200, -08:24:36.000, BD-09   328                ,  25.8726562968575   , -8.410257743792222 ,      0.0231,      0.0186,            90, O             , 2020yCat.1350....0G, 10.513999938964844,  9.069000244140625 , 10.065999984741211,  8.789999961853027 ,  9.930000305175781,  9.562000274658203,  ,  8.751999855041504 , 275.976 , -168.999,    6.0275, s         , A       , PM*  ,            ,        , 
True ,        , T5295_00511_1   , 03:17:29.2800, -07:38:06.000, BD-08   619                ,  49.37211174629     , -7.635310622519999 ,      0.0213,      0.0183,            90, O             , 2020yCat.1350....0G, 10.156999588012695,  8.755000114440918 ,  9.682999610900879,  8.54800033569336  ,  9.520000457763672,  9.569999694824219,  ,  8.475000381469727 , -44.3   , 68.913  ,    8.2947, s         , A       , Em*  , F6         , E      , 2023ApJS..264...17Z
True ,        , T5310_00259_1   , 03:44:53.0400, -13:56:09.600, TYC 5310-259-1             ,  56.22091206938     , -13.936221175400002,      0.0114,      0.0105,            90, O             , 2020yCat.1350....0G, 12.375            ,  8.586000442504883 , 10.970999717712402,  7.879000186920166 , 10.720000267028809,                   ,  ,  7.781000137329102 , 2.516   , -15.014 ,    0.2445, s         , A       , *    ,            ,        , 
True ,        , T5311_00017_1   , 03:55:10.8000, -13:32:42.000, TYC 5311-17-1              ,  58.79460722693     , -13.54521396605    ,      0.0144,      0.0104,            90, O             , 2020yCat.1350....0G, 12.25100040435791 ,  9.805000305175781 , 11.411999702453613,  9.333000183105469 , 10.579999923706055, 10.508000373840332,  ,  9.23799991607666  , -2.587  , -8.843  ,    0.7741, s         , A       , *    ,            ,        , 
True ,        , T5481_00786_1   , 10:08:00.7200, -10:08:52.800, TYC 5481-786-1             , 152.00271937688     , -10.14784785218    ,      0.0154,      0.0175,            90, O             , 2020yCat.1350....0G, 11.770000457763672,  8.86299991607666  , 10.732999801635742,  8.385000228881836 , 10.210000038146973,  9.651000022888184,  ,  8.260000228881836 , -15.821 , 3.078   ,    0.4937, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , T5492_00011_1   , 10:34:08.6400, -09:24:21.600, BD-08  2952                , 158.53574442976     , -9.40559512308     ,      0.0162,      0.0161,            90, O             , 2020yCat.1350....0G, 11.168999671936035,  8.572999954223633 , 10.277999877929688,  8.074999809265137 ,  9.800000190734863,  9.348999977111816,  ,  7.968999862670898 , 5.529   , 0.187   ,    1.1963, s         , A       , *    ,            ,        , 
True ,        , T5495_00660_1   , 10:36:10.8000, -10:27:46.800, BD-09  3107                , 159.04479434759     , -10.46334244429    ,      0.0142,      0.0144,            90, O             , 2020yCat.1350....0G, 10.592000007629395,  9.152000427246094 , 10.112000465393066,  8.895000457763672 ,  9.850000381469727,  9.800999641418457,  ,  8.854999542236328 , -19.188 , -10.751 ,    4.0367, s         , A       , *    ,            ,        , 
True ,        , T5495_00660_1   , 10:36:10.8000, -10:27:46.800, BD-09  3107                , 159.04479434759     , -10.46334244429    ,      0.0142,      0.0144,            90, O             , 2020yCat.1350....0G, 10.592000007629395,  9.152000427246094 , 10.112000465393066,  8.895000457763672 ,  9.850000381469727,  9.800999641418457,  ,  8.854999542236328 , -19.188 , -10.751 ,    4.0367, s         , A       , *    ,            ,        , 
True ,        , T5496_00376_1   , 10:20:06.0000, -13:05:42.000, BD-12  3141                , 155.02478785552     , -13.09467692798    ,      0.0675,      0.0744,            90, O             , 2020yCat.1350....0G, 10.883000373840332,  8.229000091552734 , 10.050000190734863,  7.77400016784668  ,                   ,                   ,  ,  7.605999946594238 , -15.189 , 17.478  ,    1.629 , s         , A       , *    , K7         , D      , 
True ,        , T5499_00076_1   , 10:52:58.5600, -07:48:39.600, BD-07  3132                , 163.24394122564252  , -7.810645908796945 ,      0.0187,      0.0127,            90, O             , 2020yCat.1350....0G, 11.199999809265137,  9.689000129699707 , 10.84000015258789 ,  9.442999839782715 , 10.630000114440918, 10.152999877929688,  ,  9.394000053405762 , -38.5   , 3.423   ,    4.2006,           , A       , *    ,            ,        , 
True ,        , T5507_01406_1   , 11:06:36.2400, -13:58:37.200, BD-13  3301                , 166.65121552866     , -13.977051651140002,      0.0223,      0.0168,            90, O             , 2020yCat.1350....0G, 10.873000144958496,  9.557000160217285 , 10.446999549865723,  9.29800033569336  , 10.25             , 10.185999870300293,  ,  9.253000259399414 , -17.52  , -2.354  ,    4.8867, s         , A       , *    ,            ,        , 
True ,        , T5551_00318_1   , 13:35:48.7200, -14:53:24.000, BD-14  3751                , 203.95346257222997  , -14.88995608443    ,      0.015 ,      0.0149,            90, O             , 2020yCat.1350....0G, 11.071999549865723,  8.196000099182129 , 10.08899974822998 ,  7.671000003814697 , 10.060999870300293,                   ,  ,  7.480999946594238 , -17.728 , -7.373  ,    1.1901, s         , A       , RG*  ,            ,        , 
True ,        , T5552_00154_1   , 13:42:12.7200, -14:17:34.800, BD-13  3753                , 205.55255680399     , -14.29316004608    ,      0.0149,      0.0129,            90, O             , 2020yCat.1350....0G, 11.510000228881836,  7.936999797821045 , 10.248000144958496,  7.25              ,  9.550000190734863,  9.37399959564209 ,  ,  7.1479997634887695, -2.89   , -18.655 ,    0.3795, s         , A       , Pe*  ,            ,        , 
True ,        , T5762_00685_1   , 20:27:46.8000, -12:55:48.000, TYC 5762-685-1             , 306.94478557131     , -12.930441855830002,      0.019 ,      0.0149,            90, O             , 2020yCat.1350....0G, 11.595999717712402,  9.039999961853027 , 10.73799991607666 ,  8.520999908447266 , 10.300000190734863,  9.784000396728516,  ,  8.430999755859375 , 2.052   , -9.574  ,    1.7197, s         , A       , *    ,            ,        , 
True ,        , T5762_00685_1   , 20:27:46.8000, -12:55:48.000, TYC 5762-685-1             , 306.94478557131     , -12.930441855830002,      0.019 ,      0.0149,            90, O             , 2020yCat.1350....0G, 11.595999717712402,  9.039999961853027 , 10.73799991607666 ,  8.520999908447266 , 10.300000190734863,  9.784000396728516,  ,  8.430999755859375 , 2.052   , -9.574  ,    1.7197, s         , A       , *    ,            ,        , 
True ,        , T5789_00559_1   , 21:54:12.7200, -08:12:07.200, TYC 5789-559-1             , 328.55341096226     , -8.202179346749999 ,      0.0156,      0.0132,            90, O             , 2020yCat.1350....0G, 12.322999954223633,  9.083000183105469 , 11.194999694824219,  8.460000038146973 , 10.359999656677246, 12.093000411987305,  ,  8.263999938964844 , 9.059   , -11.793 ,    0.4014, s         , A       , *    ,            ,        , 
True ,        , T5789_00559_1   , 21:54:12.7200, -08:12:07.200, TYC 5789-559-1             , 328.55341096226     , -8.202179346749999 ,      0.0156,      0.0132,            90, O             , 2020yCat.1350....0G, 12.322999954223633,  9.083000183105469 , 11.194999694824219,  8.460000038146973 , 10.359999656677246, 12.093000411987305,  ,  8.263999938964844 , 9.059   , -11.793 ,    0.4014, s         , A       , *    ,            ,        , 
True ,        , T5843_00314_1   , 00:23:38.4000, -17:39:10.800, BD-18    48                ,   5.909899168739999 , -17.652872727010003,      0.0144,      0.0107,            90, O             , 2020yCat.1350....0G, 11.460000038146973,  8.810999870300293 , 10.567000389099121,  8.269000053405762 , 10.199999809265137,  9.574999809265137,  ,  8.189000129699707 , -5.127  , -17.15  ,    0.6071, s         , A       , *    ,            ,        , 
True ,        , T5866_00288_1   , 02:47:50.6400, -18:16:37.200, HD  17492                  ,  41.96114154415     , -18.27690084509    ,      0.0126,      0.0138,            90, O             , 2020yCat.1350....0G, 10.189000129699707,  8.770000457763672 ,  9.859999656677246,  8.49899959564209  ,  9.479999542236328,  9.517999649047852,  ,  8.503000259399414 , -9.141  , 54.191  ,    8.0546, s         , A       , PM*  , F5V        , C      , 1988MSS...C04....0H
True ,        , T5875_00738_1   , 03:15:40.5600, -19:03:21.600, BD-19   637                ,  48.91928177887     , -19.056312484840003,      0.01  ,      0.0108,            90, O             , 2020yCat.1350....0G, 11.449000358581543,  8.180999755859375 , 10.265999794006348,  7.546000003814697 ,  9.619999885559082,  9.038000106811523,  ,  7.374000072479248 , -1.981  , -8.315  ,    0.5507, s         , A       , *    ,            ,        , 
True ,        , T5911_00452_1   , 04:53:22.5600, -22:10:40.800, TYC 5911-452-1             ,  73.3443609611      , -22.17762715876    ,      0.0089,      0.0122,            90, O             , 2020yCat.1350....0G, 11.050000190734863,  9.831999778747559 , 10.65999984741211 ,  9.574999809265137 , 10.430000305175781,                   ,  ,  9.472999572753906 , 51.79   , -141.812,    5.2135, s         , A       , Pe*  , CEMP       , C      , 2018AJ....155..256P
True ,        , T6090_00859_1   , 11:15:22.3200, -22:24:03.600, HD  97878                  , 168.84319272337     , -22.40098945701    ,      0.0953,      0.0907,            90, O             , 2020yCat.1350....0G, 10.392000198364258,  8.902000427246094 ,  9.944000244140625,  8.640999794006348 ,  9.520000457763672,                   ,  ,  8.57699966430664  , -34.321 , 23.118  ,    6.1071, s         , A       , SB*  , G2/3wA/F0  , E      , 1988MSS...C04....0H
True ,        , T6092_00035_1   , 11:38:32.4000, -20:08:49.200, BD-19  3314                , 174.63464568652     , -20.146672207729996,      0.0143,      0.0104,            90, O             , 2020yCat.1350....0G, 11.22700023651123 ,  9.769000053405762 , 10.756999969482422,  9.555999755859375 , 10.5              , 10.190999984741211,  ,  9.467000007629395 , -12.159 , 14.128  ,    4.4032, s         , A       , *    ,            ,        , 
True ,        , T6092_00035_1   , 11:38:32.4000, -20:08:49.200, BD-19  3314                , 174.63464568652     , -20.146672207729996,      0.0143,      0.0104,            90, O             , 2020yCat.1350....0G, 11.22700023651123 ,  9.769000053405762 , 10.756999969482422,  9.555999755859375 , 10.5              , 10.190999984741211,  ,  9.467000007629395 , -12.159 , 14.128  ,    4.4032, s         , A       , *    ,            ,        , 
